image_path,label,row_index,template,dark_mode,subject
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00197.png,1,197,Mobile,True,Important: Both Male And
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00198.png,0,198,Gmail,False,earnings calger $ 42 pastoria $ 7 q 2 & $ 10 q 3 f...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00199.png,0,199,Outlook,True,Important: Research Posts Linguistics
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00200.png,0,200,Gmail,False,Important: Did Steffes And
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00201.png,0,201,Outlook,True,Important: New Power Plant
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00202.png,0,202,Outlook,True,">> Before we get too far down this road, what do p..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00203.png,1,203,Gmail,False,Important: How Many Inches
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00204.png,0,204,Outlook,True,Important: Revised June Avails
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00205.png,0,205,Outlook,False,Angles Puglisi (angles@aminvestments.com) wrote*:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00206.png,0,206,Mobile,False,URL: http://www.askbjoernhansen.com/archives/2002/...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00207.png,1,207,Gmail,False,"shed inches in minutes , n = ioan , fz nf 83 fao 9..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00208.png,0,208,Mobile,False,Important: Trade Count Fyi
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00209.png,0,209,Gmail,True,"On Thu, Aug 22, 2002 at 10:58:34PM +0200, Robert H..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00210.png,0,210,Gmail,False,Important: Mid Year Performance
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00211.png,0,211,Gmail,True,Important: Words That Are
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00212.png,0,212,Outlook,True,Important: Texaco Bill Moore
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00213.png,0,213,Outlook,False,Important: Start Date Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00214.png,1,214,Outlook,False,Long time no chat!How have you been? If you've bee...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00215.png,1,215,Gmail,True,Important: Junk Mail Books
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00216.png,0,216,Outlook,False,Important: Austronesian Linguistics Marian
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00217.png,0,217,Mobile,True,"URL: http://www.newsisfree.com/click/-0,8605373,14..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00218.png,0,218,Outlook,False,Important: Convergence Divergence Dialects
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00219.png,1,219,Outlook,False,Important: You Have Kidding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00220.png,0,220,Mobile,True,Important: Call Generative Linguistics
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00221.png,1,221,Gmail,False,Important: Chance Get New
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00222.png,1,222,Gmail,False,Important: Miracle Protein For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00223.png,1,223,Gmail,False,Important: The Fastest Way
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00224.png,0,224,Outlook,True,">>>>> ""J"" == Justin Mason  writes:    J> What abou..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00225.png,0,225,Mobile,True,Important: Interviewers Needed For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00226.png,0,226,Outlook,True,URL: http://diveintomark.org/archives/2002/10/09.h...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00227.png,0,227,Mobile,False,Done>>>Robert Elz said:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00228.png,1,228,Outlook,True,Could you please send the address of your agent in...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00229.png,0,229,Outlook,False,Forwarded-by: Rob Windsor
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00230.png,0,230,Mobile,False,Important: Project Finance Week
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00231.png,0,231,Mobile,True,Important: Theoretical Descriptive And
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00232.png,1,232,Gmail,True,This is a MIME Message------=_NextPart_000_007F_01...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00233.png,0,233,Outlook,False,Important: Equistar Deal Tickets
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00234.png,1,234,Mobile,False,Important: Down Load Dvd
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00235.png,1,235,Gmail,False,Would You Like to Save up to 80
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00236.png,0,236,Gmail,False,Important: Psycholinguistics Neurolinguistics Ling...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00237.png,0,237,Gmail,True,please review for send out monday .
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00238.png,0,238,Mobile,True,"Forgotten History - Tuesday, August 20, 2002"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00239.png,1,239,Gmail,True,Important: Guaranteed For Eight
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00240.png,1,240,Outlook,False,Important: You Can Get
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00241.png,0,241,Mobile,True,"re : meter 1550 per gas control , this will be dow..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00242.png,1,242,Mobile,True,Important: Remember Petersonftk From
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00243.png,0,243,Gmail,False,Important: Summer Internship Hello
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00244.png,1,244,Mobile,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00245.png,0,245,Gmail,True,"""Hunt, Bryan"" stated the following:"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00246.png,1,246,Outlook,False,Lenders Reply within 24 hrs
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00247.png,0,247,Gmail,True,Important: Dataroom Following Our
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00248.png,0,248,Mobile,True,Important: Wccfl Xiv Last
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00249.png,0,249,Gmail,False,Important: Schedule Crawler Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00250.png,1,250,Outlook,False,Important: Award Winning Notification
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00251.png,0,251,Outlook,False,On Wednesday 24 July 2002 01:13 CET Theo Van Dinte...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00252.png,0,252,Outlook,True,"At 1:52 PM -0400 8/13/02, Theo Van Dinter wrote:"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00253.png,0,253,Outlook,True,"> Date: Mon, 30 Sep 2002 14:00:12 -0400 (EDT)"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00254.png,0,254,Gmail,False,Important: Excel Issues Believe
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00255.png,1,255,Gmail,False,DetailsWant to refinance?Fill our this quick form ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00256.png,1,256,Gmail,False,Important: Utf Each Tablets
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00257.png,0,257,Mobile,False,Important: Subject Thanks Vince
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00258.png,1,258,Outlook,False,Important: Sendmail With Smtp
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00259.png,0,259,Mobile,False,Important: Management Announcement You
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00260.png,1,260,Outlook,False,Important: Rachael Are You
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00261.png,1,261,Gmail,True,participate in our retail store review program del...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00262.png,1,262,Gmail,False,Important: Tynenol With Codeine
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00263.png,0,263,Outlook,False,Important: Eog Pronghorn Location
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00264.png,0,264,Mobile,True,Important: Start Date Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00265.png,1,265,Mobile,False,Important: Submit This Not
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00266.png,1,266,Outlook,False,Important: Get Meds Sent
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00267.png,1,267,Mobile,False,Important: Thu May The
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00268.png,1,268,Mobile,False,Important: The Greatest Love
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00269.png,0,269,Mobile,False,Problem with spamtrap
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00270.png,1,270,Gmail,False,Do you owe money? Is it getting troublesome keepin...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00271.png,0,271,Gmail,True,congratulations - well deserved .
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00272.png,0,272,Mobile,False,"Uh, WWII Enigma was cracked at Bletchly Park, base..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00273.png,1,273,Gmail,True,"Something EVERY business needs, a Merchant Account..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00274.png,1,274,Gmail,False,she looks good click here to be removed
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00275.png,1,275,Mobile,True,Important: The Effectiveness Consumption
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00276.png,1,276,Mobile,True,Tired of Mounting Credit Card Debt?
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00277.png,0,277,Mobile,True,----- Original Message -----
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00278.png,0,278,Mobile,True,Important: Granada Workshop Adapting
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00279.png,0,279,Mobile,False,Important: Saxet Canales Meter
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00280.png,0,280,Gmail,False,Important: Today Discussion Anjam
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00281.png,0,281,Mobile,True,http://www.editorandpublisher.com/editorandpublish...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00282.png,1,282,Outlook,True,Important: Intrepid Investor Report
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00283.png,1,283,Gmail,True,Important: Npe Girth Really
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00284.png,1,284,Gmail,False,Important: Expand Your Penis
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00285.png,0,285,Mobile,False,Important: Caiso Notification Scheduled
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00286.png,0,286,Mobile,False,Important: Hpl Noms Dec
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00287.png,1,287,Mobile,True,Important: The Economy Lot
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00288.png,1,288,Outlook,False,Free Info!
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00289.png,0,289,Mobile,False,Important: Evolvable Hardware And
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00290.png,0,290,Outlook,True,"URL: http://www.newsisfree.com/click/-2,8435176,14..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00291.png,1,291,Outlook,True,Hot Tawnee the Internet Sensation is ready to bare...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00292.png,1,292,Gmail,False,Important: Corrigendum Mirth Mythology
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00293.png,1,293,Outlook,False,"footer {  font-family: Verdana, Arial, Helvetica, ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00294.png,0,294,Gmail,True,Important: Nels Dates Last
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00295.png,0,295,Outlook,False,Important: Schedule Crawler Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00296.png,0,296,Mobile,True,Important: Hil Phonology Second
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00297.png,1,297,Mobile,False,"creditfixThank You,Your email address was obtained..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00298.png,0,298,Gmail,True,Matt Kettler said:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00299.png,1,299,Mobile,True,Important: Buy Your Medicines
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00300.png,0,300,Mobile,False,Important: Rendez Vous Reporter
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00301.png,1,301,Outlook,False,Important: Hiv Viruses Check
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00302.png,1,302,Mobile,False,Important: Young Amateur Slut
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00303.png,1,303,Mobile,False,Important: How Save Your
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00304.png,0,304,Mobile,True,Important: Sfa Licenses Iris
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00305.png,1,305,Outlook,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00306.png,1,306,Mobile,True,fork@xent.comYOU WON A FREE PORN PASSWORD!!
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00307.png,1,307,Outlook,False,Important: Perfect Logo Charset
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00308.png,0,308,Mobile,False,"Hi,I believe you get more value for money by separ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00309.png,0,309,Mobile,True,Important: Employment Agreement Request
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00310.png,1,310,Outlook,False,roud and huge click here to be removed
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00311.png,0,311,Outlook,False,Gary Lawrence Murphy said:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00312.png,1,312,Gmail,False,Important: Super Vkiagra Generic
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00313.png,1,313,Mobile,False,Important: Top Paying Position
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00314.png,0,314,Outlook,True,URL: http://boingboing.net/#85541081
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00315.png,1,315,Mobile,False,Important: Need Phentermine Other
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00316.png,1,316,Mobile,True,Important: Find Here Your
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00317.png,1,317,Gmail,False,fw : free digital payperview not interested ?
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00318.png,1,318,Gmail,False,Important: New Product Cialis
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00319.png,0,319,Gmail,False,"clean draft of press release attached is a clean ,..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00320.png,1,320,Outlook,True,Important: Cialis Soft Tabs
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00321.png,0,321,Mobile,False,Important: Apache Deal According
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00322.png,0,322,Gmail,True,Today's error(received multiple times) was:Jul 23 ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00323.png,1,323,Mobile,True,Important: You Have Won
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00324.png,1,324,Gmail,False,on cd . . . needy ? seebody paliourg bye - bye
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00325.png,1,325,Mobile,False,Important: Publish Like Professional
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00326.png,1,326,Outlook,False,- you could get a free dell laptop - find out how ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00327.png,1,327,Outlook,False,"Dear Sir or Madam,My name is Petr Stanek and I am ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00328.png,0,328,Outlook,True,Important: Maureen Raymoin Review
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00329.png,0,329,Outlook,False,Important: Amta Workshop Embedded
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00330.png,1,330,Outlook,True,Important: Pill That Will
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00331.png,0,331,Gmail,True,Important: Philippe Bibi Are
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00332.png,1,332,Mobile,False,Important: Good Idea Hunt
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00333.png,0,333,Mobile,False,Urban Boquist wrote:> it seems to hang. Memory usa...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00334.png,0,334,Outlook,False,"Brian FahrlÃ¤nder              Linux Zealot, Conse..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00335.png,1,335,Gmail,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00336.png,0,336,Gmail,True,Important: Cutoff For Processing
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00337.png,1,337,Outlook,False,"Hallo,Wir haben uns schon ziemlich lange nicht meh..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00338.png,1,338,Outlook,True,You are receiving this email because you have expr...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00339.png,1,339,Mobile,False,START A BUSINESS OR FUND YOUR CHILD'S COLLEGE WITH...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00340.png,1,340,Outlook,False,Important: Hot Stock Info
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00341.png,0,341,Mobile,False,Important: Basic Word Order
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00342.png,0,342,Gmail,False,"On Fri, 4 Oct 2002, Mark Derricutt wrote:> Anyone ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00343.png,0,343,Gmail,False,Important: Start Date Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00344.png,1,344,Gmail,True,Important: Loan Debt Consolidations
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00345.png,0,345,Gmail,False,Important: Australia Completes First
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00346.png,0,346,Gmail,False,I can't seem to build this package. It errors out ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00347.png,0,347,Gmail,True,"Marc -- Since perl itself is a scripting language,..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00348.png,0,348,Outlook,False,"On Tue, 2002-10-08 at 04:48, Panu Matilainen wrote..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00349.png,0,349,Mobile,False,Important: Schedule Crawler Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00350.png,0,350,Gmail,True,Important: Lectureship Linguistics Lecturer
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00351.png,1,351,Gmail,False,Important: Nacional Ford Realizando
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00352.png,0,352,Outlook,False,Important: Please Post Link
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00353.png,0,353,Mobile,False,Important: Making Sense Language
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00354.png,0,354,Gmail,True,Important: Original Message From
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00355.png,0,355,Mobile,False,Important: Prc For Enrique
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00356.png,0,356,Gmail,False,Important: Seminar The Conservation
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00357.png,1,357,Mobile,False,Important: Http Www Shackleton
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00358.png,0,358,Gmail,False,Important: New Journal Languages
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00359.png,1,359,Outlook,True,Important: Here Our Opportunity
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00360.png,0,360,Outlook,False,Dave Long  writes:> > It also strikes me that it w...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00361.png,0,361,Outlook,False,"Once upon a time, Brian wrote :> hey i have a prob..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00362.png,0,362,Gmail,False,"> Dunno about the other tools, but SpamAssassin is..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00363.png,0,363,Gmail,False,Important: Capital Book Further
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00364.png,0,364,Gmail,True,"URL: http://www.newsisfree.com/click/-1,8622116,21..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00365.png,1,365,Mobile,False,Important: Localized Software All
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00366.png,1,366,Gmail,False,Important: Control Departamento Compras
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00367.png,0,367,Mobile,True,Important: Sum Sign Singing
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00368.png,1,368,Gmail,True,Important: Teach And Grow
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00369.png,0,369,Gmail,False,Important: New Invoice For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00370.png,0,370,Mobile,True,Betamax video recorders are finally being phased o...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00371.png,1,371,Mobile,True,Important: Invoice Update Wed
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00372.png,0,372,Mobile,True,Important: Agree With Rob
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00373.png,0,373,Mobile,True,I have been trying to research via SA mirrors and ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00374.png,1,374,Mobile,True,Important: Dirty Neigbhour Tenes
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00375.png,1,375,Mobile,True,Important: Your Specialist Appointment
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00376.png,1,376,Outlook,True,Below is the result of your feedback form.  It was...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00377.png,0,377,Mobile,True,Important: Semantics Syntax Modality
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00378.png,1,378,Outlook,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00379.png,1,379,Mobile,True,****************************
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00380.png,0,380,Mobile,True,Important: Ardmore Facilities Follow
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00381.png,1,381,Mobile,True,More Than $2500 in DEBT?We Can Help You PAY-OFF Yo...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00382.png,1,382,Gmail,False,Important: The Worlds Most
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00383.png,1,383,Gmail,False,Important: Toshiba Manufacturer Refurbished
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00384.png,0,384,Outlook,False,Important: Comparative Method Linguistics
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00385.png,0,385,Outlook,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00386.png,0,386,Gmail,False,Important: Modern Greek Acquisition
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00387.png,1,387,Gmail,True,Sample email content for demonstration purposes. T...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00388.png,1,388,Outlook,False,Important: Painfull Appointment Wednesday
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00389.png,0,389,Gmail,True,Important: Competitive Analysis Report
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00390.png,1,390,Mobile,True,Important: Localized Software All
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00391.png,1,391,Mobile,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00392.png,0,392,Mobile,True,Important: Summary And Man
